checkpoint_fold,train_index,sample_id,video_id,outer_fold,judge_fold,inner_valid_outer0,inner_valid_outer1,label,self_risk_role
1,9274,McnbZjgCPLw$_$22,McnbZjgCPLw,1,0,0,0,0,inner_valid
1,9275,McnbZjgCPLw$_$8,McnbZjgCPLw,1,0,0,0,-0.3333333433,inner_valid
1,9276,MhojeOmmjC8$_$2,MhojeOmmjC8,1,1,0,0,1,inner_train
1,9277,MhojeOmmjC8$_$6,MhojeOmmjC8,1,1,0,0,-0.3333333433,inner_train
1,9283,MnFRVJtHAeo$_$1,MnFRVJtHAeo,1,0,0,1,0.3333333433,inner_valid
1,9284,MnFRVJtHAeo$_$0,MnFRVJtHAeo,1,0,0,1,0.3333333433,inner_valid
1,9285,MnFRVJtHAeo$_$2,MnFRVJtHAeo,1,0,0,1,1.333333373,inner_valid
1,9286,MnFRVJtHAeo$_$4,MnFRVJtHAeo,1,0,0,1,0.6666666865,inner_valid
1,9303,MsjnLoTKAXo$_$0,MsjnLoTKAXo,1,0,0,0,0,inner_train
1,9304,MsjnLoTKAXo$_$3,MsjnLoTKAXo,1,0,0,0,0.6666666865,inner_train
1,9305,MsjnLoTKAXo$_$2,MsjnLoTKAXo,1,0,0,0,1.333333373,inner_train
1,9306,MsjnLoTKAXo$_$5,MsjnLoTKAXo,1,0,0,0,0.3333333433,inner_train
1,9307,MsjnLoTKAXo$_$7,MsjnLoTKAXo,1,0,0,0,0.3333333433,inner_train
1,9308,MsjnLoTKAXo$_$8,MsjnLoTKAXo,1,0,0,0,0.6666666865,inner_train
1,9309,MvFFYObY9A8$_$1,MvFFYObY9A8,1,1,0,0,-1.333333373,outer
1,9310,MvFFYObY9A8$_$2,MvFFYObY9A8,1,1,0,0,1,outer
1,9311,Mw4EZYZAd9c$_$1,Mw4EZYZAd9c,1,0,0,0,0.6666666865,inner_train
1,9312,Mw4EZYZAd9c$_$3,Mw4EZYZAd9c,1,0,0,0,0.3333333433,inner_train
1,9313,Mw4EZYZAd9c$_$5,Mw4EZYZAd9c,1,0,0,0,1,inner_train
1,9314,Mw4EZYZAd9c$_$4,Mw4EZYZAd9c,1,0,0,0,0.6666666865,inner_train
1,9317,MyfRrTjglm8$_$1,MyfRrTjglm8,1,1,0,0,0.6666666865,inner_train
1,9318,MyfRrTjglm8$_$0,MyfRrTjglm8,1,1,0,0,-0.6666666865,inner_train
1,9319,MyfRrTjglm8$_$3,MyfRrTjglm8,1,1,0,0,0.6666666865,inner_train
1,9320,MyfRrTjglm8$_$2,MyfRrTjglm8,1,1,0,0,0.6666666865,inner_train
1,9321,MyfRrTjglm8$_$5,MyfRrTjglm8,1,1,0,0,1,inner_train
1,9322,MyfRrTjglm8$_$7,MyfRrTjglm8,1,1,0,0,0.6666666865,inner_train
1,9323,MyfRrTjglm8$_$6,MyfRrTjglm8,1,1,0,0,1.333333373,inner_train
1,9324,N0GhVkCwrqw$_$9,N0GhVkCwrqw,1,0,0,1,0.6666666865,inner_train
1,9325,N0GhVkCwrqw$_$8,N0GhVkCwrqw,1,0,0,1,0.3333333433,inner_train
1,9326,N0GhVkCwrqw$_$2,N0GhVkCwrqw,1,0,0,1,0,inner_train
1,9327,N0GhVkCwrqw$_$12,N0GhVkCwrqw,1,0,0,1,0.6666666865,inner_train
1,9328,N0Y7x_fJ0Nw$_$3,N0Y7x_fJ0Nw,1,0,0,0,0,inner_valid
1,9329,N0Y7x_fJ0Nw$_$2,N0Y7x_fJ0Nw,1,0,0,0,0.3333333433,inner_valid
1,9330,N0Y7x_fJ0Nw$_$5,N0Y7x_fJ0Nw,1,0,0,0,0.3333333433,inner_valid
1,9331,N0Y7x_fJ0Nw$_$6,N0Y7x_fJ0Nw,1,0,0,0,1,inner_valid
1,9332,N0Y7x_fJ0Nw$_$9,N0Y7x_fJ0Nw,1,0,0,0,0.6666666865,inner_valid
1,9333,N0Y7x_fJ0Nw$_$8,N0Y7x_fJ0Nw,1,0,0,0,0.6666666865,inner_valid
1,9334,N0pKIn6VhOw$_$1,N0pKIn6VhOw,1,1,0,0,0.6666666865,outer
1,9335,N0pKIn6VhOw$_$0,N0pKIn6VhOw,1,1,0,0,1,outer
1,9336,N0pKIn6VhOw$_$2,N0pKIn6VhOw,1,1,0,0,1.333333373,outer
1,9337,N188QSyfmeQ$_$1,N188QSyfmeQ,1,1,0,0,0.3333333433,inner_train
1,9338,N188QSyfmeQ$_$0,N188QSyfmeQ,1,1,0,0,0,inner_train
1,9339,N188QSyfmeQ$_$3,N188QSyfmeQ,1,1,0,0,0.6666666865,inner_train
1,9340,N188QSyfmeQ$_$2,N188QSyfmeQ,1,1,0,0,0,inner_train
1,9341,N188QSyfmeQ$_$5,N188QSyfmeQ,1,1,0,0,0,inner_train
1,9342,N188QSyfmeQ$_$6,N188QSyfmeQ,1,1,0,0,0,inner_train
1,9343,N3QuD26DuCI$_$1,N3QuD26DuCI,1,0,0,0,1,inner_train
1,9344,N3QuD26DuCI$_$0,N3QuD26DuCI,1,0,0,0,-1,inner_train
1,9345,N3QuD26DuCI$_$3,N3QuD26DuCI,1,0,0,0,0,inner_train
1,9346,N3QuD26DuCI$_$2,N3QuD26DuCI,1,0,0,0,0.6666666865,inner_train
1,9347,N3QuD26DuCI$_$5,N3QuD26DuCI,1,0,0,0,1,inner_train
1,9348,N3QuD26DuCI$_$4,N3QuD26DuCI,1,0,0,0,-0.3333333433,inner_train
1,9357,N7tS7A0WWpM$_$1,N7tS7A0WWpM,1,0,0,0,-0.6666666865,outer
1,9358,N7tS7A0WWpM$_$0,N7tS7A0WWpM,1,0,0,0,1,outer
1,9359,N7tS7A0WWpM$_$3,N7tS7A0WWpM,1,0,0,0,-0.6666666865,outer
1,9360,N7tS7A0WWpM$_$2,N7tS7A0WWpM,1,0,0,0,0,outer
1,9361,N7tS7A0WWpM$_$5,N7tS7A0WWpM,1,0,0,0,0.6666666865,outer
1,9362,N7tS7A0WWpM$_$4,N7tS7A0WWpM,1,0,0,0,0.3333333433,outer
1,9363,N7tS7A0WWpM$_$7,N7tS7A0WWpM,1,0,0,0,0.6666666865,outer
1,9364,N7tS7A0WWpM$_$6,N7tS7A0WWpM,1,0,0,0,1.333333373,outer
1,9365,N7tS7A0WWpM$_$8,N7tS7A0WWpM,1,0,0,0,2.666666746,outer
1,9366,NCJTV5KaJJc$_$1,NCJTV5KaJJc,1,0,0,0,1,outer
1,9367,NCJTV5KaJJc$_$0,NCJTV5KaJJc,1,0,0,0,-1.666666627,outer
1,9368,NCJTV5KaJJc$_$3,NCJTV5KaJJc,1,0,0,0,-0.3333333433,outer
1,9369,NCJTV5KaJJc$_$5,NCJTV5KaJJc,1,0,0,0,-1,outer
1,9370,NCJTV5KaJJc$_$7,NCJTV5KaJJc,1,0,0,0,1.666666627,outer
1,9371,NCJTV5KaJJc$_$6,NCJTV5KaJJc,1,0,0,0,1.333333373,outer
1,9372,NCJTV5KaJJc$_$9,NCJTV5KaJJc,1,0,0,0,2,outer
1,9373,NCJTV5KaJJc$_$8,NCJTV5KaJJc,1,0,0,0,-1,outer
1,9374,NDMAVMZyISM$_$1,NDMAVMZyISM,1,1,0,0,-0.3333333433,inner_train
1,9375,NDMAVMZyISM$_$0,NDMAVMZyISM,1,1,0,0,0,inner_train
1,9376,NDMAVMZyISM$_$3,NDMAVMZyISM,1,1,0,0,0.3333333433,inner_train
1,9377,NDMAVMZyISM$_$2,NDMAVMZyISM,1,1,0,0,0.6666666865,inner_train
1,9378,NDMAVMZyISM$_$5,NDMAVMZyISM,1,1,0,0,-1.666666627,inner_train
1,9395,NKindd5Xn3s$_$1,NKindd5Xn3s,1,1,0,0,0,inner_train
1,9396,NKindd5Xn3s$_$0,NKindd5Xn3s,1,1,0,0,0.3333333433,inner_train
1,9397,NKindd5Xn3s$_$5,NKindd5Xn3s,1,1,0,0,0,inner_train
1,9398,NKindd5Xn3s$_$4,NKindd5Xn3s,1,1,0,0,0,inner_train
1,9399,NKindd5Xn3s$_$7,NKindd5Xn3s,1,1,0,0,0,inner_train
1,9400,NKindd5Xn3s$_$8,NKindd5Xn3s,1,1,0,0,0,inner_train
1,9419,NZtIGzAzJZM$_$1,NZtIGzAzJZM,1,0,0,0,-0.3333333433,inner_train
1,9420,NZtIGzAzJZM$_$0,NZtIGzAzJZM,1,0,0,0,0.3333333433,inner_train
1,9421,NZtIGzAzJZM$_$2,NZtIGzAzJZM,1,0,0,0,-0.3333333433,inner_train
1,9430,Nd55vByy2F8$_$11,Nd55vByy2F8,1,1,0,1,1,inner_train
1,9431,Nd55vByy2F8$_$2,Nd55vByy2F8,1,1,0,1,0.3333333433,inner_train
1,9432,Nd55vByy2F8$_$4,Nd55vByy2F8,1,1,0,1,0.3333333433,inner_train
1,9433,Nd55vByy2F8$_$7,Nd55vByy2F8,1,1,0,1,1.666666627,inner_train
1,9438,Ns_h5IVcZ9k$_$1,Ns_h5IVcZ9k,1,0,0,0,1,inner_train
1,9439,Ns_h5IVcZ9k$_$0,Ns_h5IVcZ9k,1,0,0,0,0,inner_train
1,9440,Ns_h5IVcZ9k$_$3,Ns_h5IVcZ9k,1,0,0,0,0.3333333433,inner_train
1,9441,Ns_h5IVcZ9k$_$2,Ns_h5IVcZ9k,1,0,0,0,0,inner_train
1,9442,Ns_h5IVcZ9k$_$5,Ns_h5IVcZ9k,1,0,0,0,0.3333333433,inner_train
1,9443,Ns_h5IVcZ9k$_$4,Ns_h5IVcZ9k,1,0,0,0,0.3333333433,inner_train
1,9444,Ns_h5IVcZ9k$_$6,Ns_h5IVcZ9k,1,0,0,0,0,inner_train
1,9445,NuRvTWhELqs$_$1,NuRvTWhELqs,1,1,0,0,0.3333333433,inner_train
1,9446,NuRvTWhELqs$_$0,NuRvTWhELqs,1,1,0,0,1,inner_train
1,9447,NuRvTWhELqs$_$5,NuRvTWhELqs,1,1,0,0,-0.3333333433,inner_train
1,9448,NuRvTWhELqs$_$6,NuRvTWhELqs,1,1,0,0,1,inner_train
1,9449,Nzh2KkaGwrE$_$11,Nzh2KkaGwrE,1,0,1,0,0,inner_train
1,9450,Nzh2KkaGwrE$_$13,Nzh2KkaGwrE,1,0,1,0,1.333333373,inner_train
1,9451,Nzh2KkaGwrE$_$5,Nzh2KkaGwrE,1,0,1,0,-0.6666666865,inner_train
1,9452,NzpymNJaFjo$_$1,NzpymNJaFjo,1,1,0,0,-0.3333333433,outer
1,9453,NzpymNJaFjo$_$2,NzpymNJaFjo,1,1,0,0,1.333333373,outer
1,9456,O2CEvvYWWbU$_$10,O2CEvvYWWbU,1,1,0,0,0.3333333433,inner_train
1,9457,O2CEvvYWWbU$_$1,O2CEvvYWWbU,1,1,0,0,0.3333333433,inner_train
1,9458,O2CEvvYWWbU$_$3,O2CEvvYWWbU,1,1,0,0,0.3333333433,inner_train
1,9459,O2CEvvYWWbU$_$5,O2CEvvYWWbU,1,1,0,0,1,inner_train
1,9460,O2CEvvYWWbU$_$4,O2CEvvYWWbU,1,1,0,0,1,inner_train
1,9461,O2CEvvYWWbU$_$7,O2CEvvYWWbU,1,1,0,0,1.333333373,inner_train
1,9462,O2CEvvYWWbU$_$6,O2CEvvYWWbU,1,1,0,0,1.666666627,inner_train
1,9463,O2CEvvYWWbU$_$9,O2CEvvYWWbU,1,1,0,0,-0.6666666865,inner_train
1,9464,O2CEvvYWWbU$_$8,O2CEvvYWWbU,1,1,0,0,1.333333373,inner_train
1,9465,O3whFU2lAAk$_$1,O3whFU2lAAk,1,1,0,0,1.666666627,inner_train
1,9466,O3whFU2lAAk$_$8,O3whFU2lAAk,1,1,0,0,0.3333333433,inner_train
1,9467,O3whFU2lAAk$_$2,O3whFU2lAAk,1,1,0,0,0.3333333433,inner_train
1,9468,O3whFU2lAAk$_$5,O3whFU2lAAk,1,1,0,0,0.3333333433,inner_train
1,9469,O3whFU2lAAk$_$11,O3whFU2lAAk,1,1,0,0,2,inner_train
1,9470,O8IJh_L0EfM$_$1,O8IJh_L0EfM,1,1,0,0,0.6666666865,inner_train
1,9471,O8IJh_L0EfM$_$0,O8IJh_L0EfM,1,1,0,0,1,inner_train
1,9472,O8IJh_L0EfM$_$3,O8IJh_L0EfM,1,1,0,0,0.3333333433,inner_train
1,9473,O8IJh_L0EfM$_$2,O8IJh_L0EfM,1,1,0,0,0.6666666865,inner_train
1,9474,O8IJh_L0EfM$_$5,O8IJh_L0EfM,1,1,0,0,1,inner_train
1,9475,O8IJh_L0EfM$_$4,O8IJh_L0EfM,1,1,0,0,0.3333333433,inner_train
1,9476,O8IJh_L0EfM$_$7,O8IJh_L0EfM,1,1,0,0,1.666666627,inner_train
1,9489,OBaMn1-x7jQ$_$2,OBaMn1-x7jQ,1,1,0,0,1.666666627,inner_valid
1,9490,OBaMn1-x7jQ$_$5,OBaMn1-x7jQ,1,1,0,0,0.6666666865,inner_valid
1,9491,OBaMn1-x7jQ$_$4,OBaMn1-x7jQ,1,1,0,0,1,inner_valid
1,9492,OBaMn1-x7jQ$_$7,OBaMn1-x7jQ,1,1,0,0,1.333333373,inner_valid
1,9493,OBaMn1-x7jQ$_$6,OBaMn1-x7jQ,1,1,0,0,1.333333373,inner_valid
1,9494,OEMSGahoCmM$_$11,OEMSGahoCmM,1,0,0,0,1,inner_train
1,9499,OEesmAnTpeA$_$1,OEesmAnTpeA,1,1,1,0,-0.3333333433,inner_train
1,9500,OEesmAnTpeA$_$0,OEesmAnTpeA,1,1,1,0,1,inner_train
1,9501,OEesmAnTpeA$_$9,OEesmAnTpeA,1,1,1,0,-0.3333333433,inner_train
1,9502,OEesmAnTpeA$_$10,OEesmAnTpeA,1,1,1,0,-0.3333333433,inner_train
1,9503,OFBc3z99bIc$_$24,OFBc3z99bIc,1,1,1,1,1.666666627,inner_train
1,9504,OFBc3z99bIc$_$25,OFBc3z99bIc,1,1,1,1,2,inner_train
1,9505,OFBc3z99bIc$_$12,OFBc3z99bIc,1,1,1,1,0.3333333433,inner_train
1,9506,OFBc3z99bIc$_$15,OFBc3z99bIc,1,1,1,1,-0.3333333433,inner_train
1,9507,OFBc3z99bIc$_$14,OFBc3z99bIc,1,1,1,1,0.6666666865,inner_train
1,9508,OFBc3z99bIc$_$22,OFBc3z99bIc,1,1,1,1,0.3333333433,inner_train
1,9509,OFBc3z99bIc$_$10,OFBc3z99bIc,1,1,1,1,2.333333254,inner_train
1,9510,OFBc3z99bIc$_$19,OFBc3z99bIc,1,1,1,1,2,inner_train
1,9511,OFBc3z99bIc$_$18,OFBc3z99bIc,1,1,1,1,1.333333373,inner_train
1,9512,OFBc3z99bIc$_$1,OFBc3z99bIc,1,1,1,1,0.3333333433,inner_train
1,9513,OFBc3z99bIc$_$0,OFBc3z99bIc,1,1,1,1,0.3333333433,inner_train
1,9514,OFBc3z99bIc$_$6,OFBc3z99bIc,1,1,1,1,0.3333333433,inner_train
1,9515,OFBc3z99bIc$_$20,OFBc3z99bIc,1,1,1,1,1.666666627,inner_train
1,9516,OFBc3z99bIc$_$21,OFBc3z99bIc,1,1,1,1,0.6666666865,inner_train
1,9517,OGXUtVG0Y9w$_$1,OGXUtVG0Y9w,1,0,0,0,2,inner_valid
1,9518,OGXUtVG0Y9w$_$0,OGXUtVG0Y9w,1,0,0,0,2,inner_valid
1,9519,OHWyYVux-yw$_$10,OHWyYVux-yw,1,1,0,0,1.333333373,inner_train
1,9520,OHWyYVux-yw$_$12,OHWyYVux-yw,1,1,0,0,-0.3333333433,inner_train
1,9521,OHWyYVux-yw$_$14,OHWyYVux-yw,1,1,0,0,0.6666666865,inner_train
1,9522,OHWyYVux-yw$_$17,OHWyYVux-yw,1,1,0,0,1.666666627,inner_train
1,9523,OHWyYVux-yw$_$16,OHWyYVux-yw,1,1,0,0,1,inner_train
1,9524,OHWyYVux-yw$_$18,OHWyYVux-yw,1,1,0,0,1.333333373,inner_train
1,9525,OHWyYVux-yw$_$3,OHWyYVux-yw,1,1,0,0,1,inner_train
1,9526,OHWyYVux-yw$_$2,OHWyYVux-yw,1,1,0,0,1.666666627,inner_train
1,9527,OHWyYVux-yw$_$4,OHWyYVux-yw,1,1,0,0,1.333333373,inner_train
1,9528,OHWyYVux-yw$_$7,OHWyYVux-yw,1,1,0,0,0.6666666865,inner_train
1,9529,OHWyYVux-yw$_$6,OHWyYVux-yw,1,1,0,0,0,inner_train
1,9530,OHWyYVux-yw$_$8,OHWyYVux-yw,1,1,0,0,0.6666666865,inner_train
1,9531,OIJr0voCvVQ$_$5,OIJr0voCvVQ,1,0,0,0,-1.333333373,inner_train
1,9532,OJwO6g01qO8$_$12,OJwO6g01qO8,1,0,0,0,-0.3333333433,inner_train
1,9533,OJwO6g01qO8$_$2,OJwO6g01qO8,1,0,0,0,-0.6666666865,inner_train
1,9562,OOh1_ffKOKk$_$0,OOh1_ffKOKk,1,1,0,0,1,inner_train
1,9563,OOh1_ffKOKk$_$3,OOh1_ffKOKk,1,1,0,0,-0.3333333433,inner_train
1,9564,OOh1_ffKOKk$_$2,OOh1_ffKOKk,1,1,0,0,0.6666666865,inner_train
1,9565,OOh1_ffKOKk$_$4,OOh1_ffKOKk,1,1,0,0,0,inner_train
1,9566,OOh1_ffKOKk$_$8,OOh1_ffKOKk,1,1,0,0,1,inner_train
1,9569,OSyKmOye5Uo$_$1,OSyKmOye5Uo,1,1,0,0,0,inner_train
1,9570,OSyKmOye5Uo$_$2,OSyKmOye5Uo,1,1,0,0,0.6666666865,inner_train
1,9571,OSyKmOye5Uo$_$4,OSyKmOye5Uo,1,1,0,0,0.6666666865,inner_train
1,9578,O_fTDhCtAhw$_$8,O_fTDhCtAhw,1,0,0,0,0.3333333433,inner_train
1,9579,O_fTDhCtAhw$_$3,O_fTDhCtAhw,1,0,0,0,0,inner_train
1,9580,O_fTDhCtAhw$_$7,O_fTDhCtAhw,1,0,0,0,0,inner_train
1,9581,O_fTDhCtAhw$_$6,O_fTDhCtAhw,1,0,0,0,0,inner_train
1,9582,Ob8vPQCPDX0$_$1,Ob8vPQCPDX0,1,0,0,0,1.333333373,inner_train
1,9583,Ob8vPQCPDX0$_$0,Ob8vPQCPDX0,1,0,0,0,0.3333333433,inner_train
1,9584,Ob8vPQCPDX0$_$3,Ob8vPQCPDX0,1,0,0,0,0.3333333433,inner_train
1,9585,Ob8vPQCPDX0$_$2,Ob8vPQCPDX0,1,0,0,0,2,inner_train
1,9586,Ob8vPQCPDX0$_$5,Ob8vPQCPDX0,1,0,0,0,1.333333373,inner_train
1,9587,Ob8vPQCPDX0$_$4,Ob8vPQCPDX0,1,0,0,0,0.6666666865,inner_train
1,9590,OdKp0hYomgs$_$11,OdKp0hYomgs,1,1,0,1,1,inner_train
1,9591,OdKp0hYomgs$_$10,OdKp0hYomgs,1,1,0,1,3,inner_train
1,9592,OdKp0hYomgs$_$0,OdKp0hYomgs,1,1,0,1,1,inner_train
1,9593,OdKp0hYomgs$_$3,OdKp0hYomgs,1,1,0,1,1.666666627,inner_train
1,9594,OdKp0hYomgs$_$2,OdKp0hYomgs,1,1,0,1,-0.3333333433,inner_train
1,9595,OdKp0hYomgs$_$4,OdKp0hYomgs,1,1,0,1,1,inner_train
1,9596,OdKp0hYomgs$_$7,OdKp0hYomgs,1,1,0,1,0.6666666865,inner_train
1,9597,OdKp0hYomgs$_$6,OdKp0hYomgs,1,1,0,1,0.3333333433,inner_train
1,9598,OdKp0hYomgs$_$9,OdKp0hYomgs,1,1,0,1,1,inner_train
1,9599,OdKp0hYomgs$_$8,OdKp0hYomgs,1,1,0,1,0.6666666865,inner_train
1,9606,Olx-sTx7HTk$_$1,Olx-sTx7HTk,1,1,0,0,0,inner_train
1,9607,Olx-sTx7HTk$_$0,Olx-sTx7HTk,1,1,0,0,0,inner_train
1,9608,Olx-sTx7HTk$_$2,Olx-sTx7HTk,1,1,0,0,0,inner_train
1,9609,Olx-sTx7HTk$_$7,Olx-sTx7HTk,1,1,0,0,0.3333333433,inner_train
1,9610,OoOD_VBL0i0$_$3,OoOD_VBL0i0,1,1,0,0,0,outer
1,9617,Or-9Nc_GAq8$_$1,Or-9Nc_GAq8,1,0,0,0,0.3333333433,inner_train
1,9618,OwYfPi9St0w$_$1,OwYfPi9St0w,1,1,0,0,0,outer
1,9639,P35dyIit1yM$_$11,P35dyIit1yM,1,1,0,0,2.333333254,inner_train
1,9640,P35dyIit1yM$_$1,P35dyIit1yM,1,1,0,0,0.6666666865,inner_train
1,9641,P35dyIit1yM$_$8,P35dyIit1yM,1,1,0,0,1.333333373,inner_train
1,9642,P35dyIit1yM$_$4,P35dyIit1yM,1,1,0,0,0.6666666865,inner_train
1,9643,P35dyIit1yM$_$0,P35dyIit1yM,1,1,0,0,2.333333254,inner_train
1,9659,PGBrZLC15yA$_$1,PGBrZLC15yA,1,0,0,1,2,inner_valid
1,9660,PGBrZLC15yA$_$0,PGBrZLC15yA,1,0,0,1,2.666666746,inner_valid
1,9661,PGBrZLC15yA$_$5,PGBrZLC15yA,1,0,0,1,0.6666666865,inner_valid
1,9672,PN3ApHIGopo$_$7,PN3ApHIGopo,1,0,0,0,0.3333333433,inner_train
1,9673,PN3ApHIGopo$_$6,PN3ApHIGopo,1,0,0,0,-0.3333333433,inner_train
1,9702,PYylJk8R9Ak$_$1,PYylJk8R9Ak,1,1,0,0,1.666666627,inner_valid
1,9703,PYylJk8R9Ak$_$0,PYylJk8R9Ak,1,1,0,0,3,inner_valid
1,9704,PYylJk8R9Ak$_$2,PYylJk8R9Ak,1,1,0,0,1,inner_valid
1,9705,PYylJk8R9Ak$_$4,PYylJk8R9Ak,1,1,0,0,1,inner_valid
1,9706,PbyI-sUzLZY$_$3,PbyI-sUzLZY,1,0,0,0,-0.6666666865,inner_train
1,9707,PbyI-sUzLZY$_$2,PbyI-sUzLZY,1,0,0,0,-0.3333333433,inner_train
1,9708,PbyI-sUzLZY$_$5,PbyI-sUzLZY,1,0,0,0,0.6666666865,inner_train
1,9709,PbyI-sUzLZY$_$4,PbyI-sUzLZY,1,0,0,0,-0.3333333433,inner_train
1,9745,PtdK-TLOuD0$_$2,PtdK-TLOuD0,1,0,0,0,-1,inner_train
1,9746,PtdK-TLOuD0$_$4,PtdK-TLOuD0,1,0,0,0,-0.3333333433,inner_train
1,9760,Q5fZk_jPjBI$_$9,Q5fZk_jPjBI,1,1,0,0,0.3333333433,outer
1,9761,Q5fZk_jPjBI$_$10,Q5fZk_jPjBI,1,1,0,0,2.333333254,outer
1,9762,Q5fZk_jPjBI$_$2,Q5fZk_jPjBI,1,1,0,0,1.333333373,outer
1,9763,Q5fZk_jPjBI$_$4,Q5fZk_jPjBI,1,1,0,0,0.3333333433,outer
1,9764,Q5fZk_jPjBI$_$0,Q5fZk_jPjBI,1,1,0,0,1.666666627,outer
1,9768,Q7OvlYjNt9w$_$1,Q7OvlYjNt9w,1,0,0,0,-0.3333333433,inner_train
1,9769,Q7OvlYjNt9w$_$0,Q7OvlYjNt9w,1,0,0,0,0.3333333433,inner_train
1,9781,Q8naC1qriIU$_$1,Q8naC1qriIU,1,1,0,0,0,outer
1,9782,Q8naC1qriIU$_$3,Q8naC1qriIU,1,1,0,0,0.3333333433,outer
1,9783,Q8naC1qriIU$_$2,Q8naC1qriIU,1,1,0,0,0.3333333433,outer
1,9784,Q8naC1qriIU$_$7,Q8naC1qriIU,1,1,0,0,0.6666666865,outer
1,9804,QI-TTqj0KnA$_$5,QI-TTqj0KnA,1,1,0,0,0.3333333433,inner_valid
1,9805,QI-TTqj0KnA$_$7,QI-TTqj0KnA,1,1,0,0,0.6666666865,inner_valid
1,9806,QI-TTqj0KnA$_$6,QI-TTqj0KnA,1,1,0,0,0,inner_valid
1,9810,QLEOYF7Mju0$_$11,QLEOYF7Mju0,1,0,0,0,1,inner_train
1,9811,QLEOYF7Mju0$_$10,QLEOYF7Mju0,1,0,0,0,0.6666666865,inner_train
1,9812,QLEOYF7Mju0$_$1,QLEOYF7Mju0,1,0,0,0,0.6666666865,inner_train
1,9813,QLEOYF7Mju0$_$3,QLEOYF7Mju0,1,0,0,0,0.6666666865,inner_train
1,9814,QLEOYF7Mju0$_$2,QLEOYF7Mju0,1,0,0,0,0.3333333433,inner_train
1,9815,QLEOYF7Mju0$_$5,QLEOYF7Mju0,1,0,0,0,-0.6666666865,inner_train
1,9816,QLEOYF7Mju0$_$4,QLEOYF7Mju0,1,0,0,0,0.3333333433,inner_train
1,9817,QLEOYF7Mju0$_$7,QLEOYF7Mju0,1,0,0,0,1.333333373,inner_train
1,9818,QLEOYF7Mju0$_$6,QLEOYF7Mju0,1,0,0,0,0.3333333433,inner_train
1,9819,QLEOYF7Mju0$_$9,QLEOYF7Mju0,1,0,0,0,0.6666666865,inner_train
1,9820,QLEOYF7Mju0$_$8,QLEOYF7Mju0,1,0,0,0,1.333333373,inner_train
1,9823,QMEgjkpyVzQ$_$8,QMEgjkpyVzQ,1,1,1,0,2.666666746,outer
1,9824,QMEgjkpyVzQ$_$3,QMEgjkpyVzQ,1,1,1,0,1,outer
1,9825,QMEgjkpyVzQ$_$7,QMEgjkpyVzQ,1,1,1,0,0.3333333433,outer
1,9826,QMEgjkpyVzQ$_$6,QMEgjkpyVzQ,1,1,1,0,0.6666666865,outer
1,9827,QNxiqu1y1N0$_$1,QNxiqu1y1N0,1,1,0,0,0.3333333433,inner_train
1,9828,QNxiqu1y1N0$_$0,QNxiqu1y1N0,1,1,0,0,0,inner_train
1,9835,QP2CjKap818$_$3,QP2CjKap818,1,0,0,0,1.333333373,inner_valid
1,9836,QP2CjKap818$_$2,QP2CjKap818,1,0,0,0,0.3333333433,inner_valid
1,9837,QQVRIGEUa_Q$_$5,QQVRIGEUa_Q,1,1,1,0,0.3333333433,inner_train
1,9838,QUpI5kMw_nA$_$10,QUpI5kMw_nA,1,1,0,0,0.3333333433,inner_valid
1,9839,QUpI5kMw_nA$_$12,QUpI5kMw_nA,1,1,0,0,-1.666666627,inner_valid
1,9840,QUpI5kMw_nA$_$17,QUpI5kMw_nA,1,1,0,0,1.333333373,inner_valid
1,9841,QUpI5kMw_nA$_$16,QUpI5kMw_nA,1,1,0,0,0.3333333433,inner_valid
1,9842,QUpI5kMw_nA$_$2,QUpI5kMw_nA,1,1,0,0,0.3333333433,inner_valid
1,9843,QUpI5kMw_nA$_$4,QUpI5kMw_nA,1,1,0,0,0,inner_valid
1,9849,QXPOQW2tRBs$_$1,QXPOQW2tRBs,1,0,0,0,1.333333373,inner_valid
1,9850,QYp0lGhyL6A$_$10,QYp0lGhyL6A,1,1,0,1,0.3333333433,inner_train
1,9851,QYp0lGhyL6A$_$13,QYp0lGhyL6A,1,1,0,1,0,inner_train
1,9852,QYp0lGhyL6A$_$14,QYp0lGhyL6A,1,1,0,1,-1.333333373,inner_train
1,9853,QYp0lGhyL6A$_$0,QYp0lGhyL6A,1,1,0,1,0.6666666865,inner_train
1,9854,QYp0lGhyL6A$_$3,QYp0lGhyL6A,1,1,0,1,-0.3333333433,inner_train
1,9855,QYp0lGhyL6A$_$4,QYp0lGhyL6A,1,1,0,1,-2.333333254,inner_train
1,9856,QYp0lGhyL6A$_$7,QYp0lGhyL6A,1,1,0,1,0.3333333433,inner_train
1,9857,QYp0lGhyL6A$_$6,QYp0lGhyL6A,1,1,0,1,0,inner_train
1,9858,QYp0lGhyL6A$_$9,QYp0lGhyL6A,1,1,0,1,0,inner_train
1,9859,Q_py5n2fQXw$_$12,Q_py5n2fQXw,1,1,0,0,1.666666627,inner_train
1,9860,Q_py5n2fQXw$_$4,Q_py5n2fQXw,1,1,0,0,0.3333333433,inner_train
1,9861,Q_py5n2fQXw$_$7,Q_py5n2fQXw,1,1,0,0,-1.333333373,inner_train
1,9876,QoIsjc4-GIg$_$1,QoIsjc4-GIg,1,0,0,1,1.333333373,inner_train
